product_id,product_brand,product_model,product_body_type,product_transmission_type,product_year,product_description,product_price,user_id
1225,toyota,vitz,Convertible,at,2005,Mobil ini sporty dan bergaya dengan mesin yang bertenaga.,989500000,33
1226,toyota,passo,Coupe,at,2009,Mobil ini elegan dan mewah dengan desain yang menawan.,989500000,78
1227,toyota,vitz,Sedan,at,2005,Mobil ini modern dan futuristik dengan teknologi terbaru.,989500000,4
1228,toyota,vitz,MPV,at,2005,Mobil ini tangguh dan handal untuk segala medan.,989500000,90
1229,toyota,sienta,Coupe,at,2007,Mobil ini terjangkau dan praktis untuk penggunaan sehari-hari.,989500000,17
1230,toyota,raum,MPV,at,2006,Mobil ini kompak dan lincah dengan manuver yang mudah.,989500000,8
1231,toyota,avensis,Crossover,at,2005,Mobil ini terjangkau dan praktis untuk penggunaan sehari-hari.,989500000,49
1232,nissan,tiida,SUV,at,2009,Mobil ini tangguh dan handal untuk segala medan.,989500000,54
1233,nissan,lafesta,Convertible,at,2007,Mobil ini modern dan futuristik dengan teknologi terbaru.,989500000,94
1234,toyota,ractis,MPV,at,2005,Mobil ini andal dan aman dengan fitur canggih.,989500000,98
1235,toyota,corolla spacio,Convertible,at,2003,Mobil ini elegan dan mewah dengan desain yang menawan.,989500000,58
1236,toyota,ractis,MPV,at,2007,Mobil ini sporty dan bergaya dengan mesin yang bertenaga.,989500000,18
1237,nissan,x-trail,Wagon,at,2005,Mobil ini terjangkau dan praktis untuk penggunaan sehari-hari.,989500000,18
1238,nissan,march,Van,at,2012,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,989500000,17
1239,toyota,raum,Pickup,at,2005,Mobil ini andal dan aman dengan fitur canggih.,989500000,4
1240,toyota,vitz,Convertible,at,2005,Mobil ini luas dan nyaman untuk perjalanan jauh.,989500000,73
1241,toyota,ist,Coupe,at,2005,Mobil ini kompak dan lincah dengan manuver yang mudah.,989500000,80
1242,toyota,raum,Hatchback,at,2003,Mobil ini luas dan nyaman untuk perjalanan jauh.,989500000,90
1243,toyota,ractis,Minivan,at,2007,Mobil ini hemat bahan bakar dan ramah lingkungan.,989500000,86
1244,toyota,ractis,Convertible,at,2006,Mobil ini kompak dan lincah dengan manuver yang mudah.,989500000,67
1245,toyota,ractis,Pickup,at,2007,Mobil ini elegan dan mewah dengan desain yang menawan.,989500000,94
1246,toyota,ist,Hatchback,at,2005,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,989500000,59
1247,toyota,ractis,Sedan,at,2009,Mobil ini tangguh dan handal untuk segala medan.,989500000,66
1248,toyota,mark x,Sedan,at,2004,Mobil ini kompak dan lincah dengan manuver yang mudah.,989500000,75
1249,toyota,noah,Van,at,2004,Mobil ini kompak dan lincah dengan manuver yang mudah.,989500000,18
1250,toyota,brevis,MPV,at,2001,Mobil ini luas dan nyaman untuk perjalanan jauh.,989500000,2
1251,toyota,allion,Minivan,at,2004,Mobil ini tangguh dan handal untuk segala medan.,989500000,59
1252,honda,fit,Van,at,2004,Mobil ini tangguh dan handal untuk segala medan.,989500000,64
1253,honda,fit,Coupe,at,2003,Mobil ini andal dan aman dengan fitur canggih.,989500000,93
1254,toyota,voxy,Coupe,at,2005,Mobil ini kompak dan lincah dengan manuver yang mudah.,989500000,57
1255,toyota,altezza,Convertible,at,2000,Mobil ini sporty dan bergaya dengan mesin yang bertenaga.,989500000,38
1256,honda,fit,Hatchback,at,2006,Mobil ini andal dan aman dengan fitur canggih.,989500000,44
1257,honda,inspire,Van,at,2004,Mobil ini elegan dan mewah dengan desain yang menawan.,989500000,13
1258,honda,airwave,Pickup,at,2008,Mobil ini tangguh dan handal untuk segala medan.,989500000,84
1259,nissan,vanette van,Crossover,mt,2003,Mobil ini kompak dan lincah dengan manuver yang mudah.,990500000,48
1260,suzuki,alto,SUV,at,2005,Mobil ini terjangkau dan praktis untuk penggunaan sehari-hari.,998100000,76
1261,suzuki,mr wagon,SUV,at,2013,Mobil ini modern dan futuristik dengan teknologi terbaru.,999100000,65
1262,suzuki,swift,Pickup,at,2009,Mobil ini terjangkau dan praktis untuk penggunaan sehari-hari.,999100000,23
1263,suzuki,swift,Sedan,at,2010,Mobil ini kompak dan lincah dengan manuver yang mudah.,999100000,94
1264,suzuki,swift,Van,at,2010,Mobil ini terjangkau dan praktis untuk penggunaan sehari-hari.,999100000,96
1265,honda,fit,Wagon,at,2009,Mobil ini hemat bahan bakar dan ramah lingkungan.,999100000,62
1266,toyota,ist,Wagon,at,2005,Mobil ini hemat bahan bakar dan ramah lingkungan.,999100000,15
1267,toyota,corolla spacio,Coupe,at,2002,Mobil ini hemat bahan bakar dan ramah lingkungan.,999100000,97
1268,mazda,tribute,Sedan,at,2004,Mobil ini luas dan nyaman untuk perjalanan jauh.,999100000,87
1269,honda,stream,Coupe,at,2010,Mobil ini elegan dan mewah dengan desain yang menawan.,999100000,70
1270,honda,fit,Crossover,at,2007,Mobil ini modern dan futuristik dengan teknologi terbaru.,999100000,90
1271,daihatsu,move,Sedan,at,2013,Mobil ini tangguh dan handal untuk segala medan.,999100000,64
1272,nissan,elgrand,Coupe,at,2005,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,999100000,54
1273,honda,fit,Pickup,at,2004,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,999100000,5
1274,nissan,cube,Wagon,at,2003,Mobil ini sporty dan bergaya dengan mesin yang bertenaga.,999100000,31
1275,nissan,note,SUV,at,2007,Mobil ini tangguh dan handal untuk segala medan.,999100000,42
1276,toyota,chaser,Minivan,at,2001,Mobil ini andal dan aman dengan fitur canggih.,999100000,6
1277,honda,fit,Hatchback,at,2004,Mobil ini modern dan futuristik dengan teknologi terbaru.,999100000,59
1278,honda,fit,Pickup,at,2003,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,999100000,30
1279,toyota,vitz,Crossover,at,2009,Mobil ini elegan dan mewah dengan desain yang menawan.,999100000,86
1280,suzuki,swift,Hatchback,at,2009,Mobil ini andal dan aman dengan fitur canggih.,999100000,70
1281,toyota,corolla runx,Hatchback,at,2004,Mobil ini sporty dan bergaya dengan mesin yang bertenaga.,1002900000,23
1282,nissan,x-trail,Van,at,2001,Mobil ini sporty dan bergaya dengan mesin yang bertenaga.,1002900000,90
1283,toyota,wish,SUV,at,2004,Mobil ini terjangkau dan praktis untuk penggunaan sehari-hari.,1002900000,24
1284,toyota,wish,SUV,at,2005,Mobil ini tangguh dan handal untuk segala medan.,1002900000,87
1285,toyota,vitz,SUV,at,2006,Mobil ini hemat bahan bakar dan ramah lingkungan.,1002900000,52
1286,toyota,vitz,Minivan,at,2006,Mobil ini sporty dan bergaya dengan mesin yang bertenaga.,1002900000,30
1287,toyota,vitz,Coupe,at,2005,Mobil ini terjangkau dan praktis untuk penggunaan sehari-hari.,1002900000,89
1288,toyota,vitz,Crossover,at,2006,Mobil ini elegan dan mewah dengan desain yang menawan.,1002900000,22
1289,toyota,passo,Crossover,at,2010,Mobil ini tangguh dan handal untuk segala medan.,1002900000,60
1290,toyota,raum,Sedan,at,2003,Mobil ini kompak dan lincah dengan manuver yang mudah.,1002900000,44
1291,toyota,crown,Minivan,at,2004,Mobil ini sporty dan bergaya dengan mesin yang bertenaga.,1002900000,53
1292,toyota,voltz,Minivan,mt,2002,Mobil ini elegan dan mewah dengan desain yang menawan.,1002900000,5
1293,honda,fit,Minivan,at,2002,Mobil ini kompak dan lincah dengan manuver yang mudah.,1002900000,59
1294,toyota,mark x,Minivan,at,2005,Mobil ini andal dan aman dengan fitur canggih.,1002900000,78
1295,suzuki,alto,MPV,at,2005,Mobil ini hemat bahan bakar dan ramah lingkungan.,1007600000,7
1296,subaru,legacy touring wagon,SUV,at,2004,Mobil ini modern dan futuristik dengan teknologi terbaru.,1008600000,15
1297,toyota,noah,Van,at,2003,Mobil ini kompak dan lincah dengan manuver yang mudah.,1008600000,64
1298,mazda,demio,Hatchback,at,2009,Mobil ini elegan dan mewah dengan desain yang menawan.,1008600000,50
1299,toyota,vitz,Van,at,2005,Mobil ini tangguh dan handal untuk segala medan.,1008600000,77
1300,mazda,demio,Minivan,at,2009,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,1008600000,55
1301,toyota,vitz,SUV,at,2007,Mobil ini kompak dan lincah dengan manuver yang mudah.,1008600000,26
1302,honda,fit,Convertible,at,2007,Mobil ini luas dan nyaman untuk perjalanan jauh.,1008600000,55
1303,toyota,alphard,SUV,at,2005,Mobil ini andal dan aman dengan fitur canggih.,1012400000,39
1304,toyota,mark x,Wagon,at,2007,Mobil ini hemat bahan bakar dan ramah lingkungan.,1015200000,65
1305,honda,insight,SUV,at,2009,Mobil ini elegan dan mewah dengan desain yang menawan.,1018100000,85
1306,nissan,cube,Coupe,at,2005,Mobil ini luas dan nyaman untuk perjalanan jauh.,1018100000,9
1307,toyota,wish,Hatchback,at,2005,Mobil ini elegan dan mewah dengan desain yang menawan.,1018100000,16
1308,toyota,vitz,Coupe,at,2007,Mobil ini modern dan futuristik dengan teknologi terbaru.,1018100000,19
1309,mazda,demio,MPV,at,2009,Mobil ini hemat bahan bakar dan ramah lingkungan.,1018100000,83
1310,honda,fit,Van,at,2005,Mobil ini sporty dan bergaya dengan mesin yang bertenaga.,1018100000,19
1311,honda,fit,Hatchback,at,2003,Mobil ini kompak dan lincah dengan manuver yang mudah.,1018100000,23
1312,toyota,ist,Hatchback,at,2003,Mobil ini hemat bahan bakar dan ramah lingkungan.,1020000000,52
1313,toyota,vitz,Crossover,at,2005,Mobil ini tangguh dan handal untuk segala medan.,1020900000,73
1314,volkswagen,golf,Wagon,at,2008,Mobil ini kompak dan lincah dengan manuver yang mudah.,1020900000,17
1315,toyota,allion,Crossover,at,2004,Mobil ini sporty dan bergaya dengan mesin yang bertenaga.,1023800000,69
1316,kia motors,visto,Pickup,at,2000,Mobil ini hemat bahan bakar dan ramah lingkungan.,1023800000,77
1317,nissan,tiida,MPV,at,2009,Mobil ini elegan dan mewah dengan desain yang menawan.,1025700000,49
1318,honda,civic hybrid,MPV,at,2006,Mobil ini andal dan aman dengan fitur canggih.,1027600000,54
1319,toyota,raum,Coupe,at,2003,Mobil ini terjangkau dan praktis untuk penggunaan sehari-hari.,1027600000,51
1320,toyota,sienta,Minivan,at,2007,Mobil ini tangguh dan handal untuk segala medan.,1027600000,56
1321,toyota,ractis,SUV,at,2007,Mobil ini terjangkau dan praktis untuk penggunaan sehari-hari.,1027600000,32
1322,toyota,raum,Wagon,at,2003,Mobil ini modern dan futuristik dengan teknologi terbaru.,1027600000,2
1323,toyota,avensis,Sedan,at,2004,Mobil ini modern dan futuristik dengan teknologi terbaru.,1027600000,37
1324,toyota,crown,Coupe,at,2005,Mobil ini terjangkau dan praktis untuk penggunaan sehari-hari.,1027600000,22
1325,nissan,march,Convertible,at,2012,Mobil ini tangguh dan handal untuk segala medan.,1027600000,91
1326,honda,elysion,Coupe,at,2005,Mobil ini kompak dan lincah dengan manuver yang mudah.,1027600000,68
1327,honda,fit,Pickup,at,2008,Mobil ini elegan dan mewah dengan desain yang menawan.,1027600000,43
1328,toyota,noah,Pickup,at,2003,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,1027600000,40
1329,toyota,noah,Convertible,at,2003,Mobil ini elegan dan mewah dengan desain yang menawan.,1027600000,77
1330,toyota,raum,Wagon,at,2005,Mobil ini terjangkau dan praktis untuk penggunaan sehari-hari.,1027600000,92
1331,mazda,atenza,Convertible,at,2003,Mobil ini andal dan aman dengan fitur canggih.,1027600000,84
1332,toyota,vitz,Minivan,at,2005,Mobil ini sporty dan bergaya dengan mesin yang bertenaga.,1027600000,6
1333,toyota,voxy,Sedan,at,2003,Mobil ini hemat bahan bakar dan ramah lingkungan.,1027600000,30
1334,honda,fit,Pickup,at,2003,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,1027600000,65
1335,mazda,demio,Hatchback,at,2005,Mobil ini hemat bahan bakar dan ramah lingkungan.,1027600000,24
1336,toyota,vitz,Wagon,at,2005,Mobil ini kompak dan lincah dengan manuver yang mudah.,1027600000,91
1337,toyota,sienta,Crossover,at,2005,Mobil ini luas dan nyaman untuk perjalanan jauh.,1027600000,43
1338,toyota,vitz,Convertible,at,2006,Mobil ini hemat bahan bakar dan ramah lingkungan.,1027600000,53
1339,volkswagen,polo,Hatchback,at,2004,Mobil ini kompak dan lincah dengan manuver yang mudah.,1027600000,85
1340,honda,fit,SUV,at,2001,Mobil ini luas dan nyaman untuk perjalanan jauh.,1027600000,42
1341,toyota,ipsum,Coupe,at,2008,Mobil ini modern dan futuristik dengan teknologi terbaru.,1027600000,21
1342,toyota,voltz,SUV,mt,2004,Mobil ini kompak dan lincah dengan manuver yang mudah.,1029500000,51
1343,toyota,ist,Van,at,2005,Mobil ini andal dan aman dengan fitur canggih.,1029500000,36
1344,suzuki,lapin,Sedan,at,2002,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,1029500000,27
1345,toyota,alphard v,Van,at,2003,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,1035200000,23
1346,toyota,bb,Crossover,at,2010,Mobil ini tangguh dan handal untuk segala medan.,1037100000,71
1347,toyota,voxy,Sedan,at,2005,Mobil ini modern dan futuristik dengan teknologi terbaru.,1037100000,98
1348,toyota,isis,Convertible,at,2005,Mobil ini tangguh dan handal untuk segala medan.,1037100000,88
1349,toyota,vitz,SUV,at,2007,Mobil ini hemat bahan bakar dan ramah lingkungan.,1037100000,23
1350,toyota,ractis,Convertible,at,2011,Mobil ini andal dan aman dengan fitur canggih.,1037100000,20
1351,toyota,noah,Pickup,at,2003,Mobil ini tangguh dan handal untuk segala medan.,1037100000,43
1352,honda,fit,Minivan,at,2005,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,1037100000,35
1353,honda,fit hybrid,Hatchback,at,2012,Mobil ini luas dan nyaman untuk perjalanan jauh.,1037100000,15
1354,suzuki,carry truck,MPV,mt,2012,Mobil ini hemat bahan bakar dan ramah lingkungan.,1037100000,81
1355,honda,fit,Wagon,at,2007,Mobil ini terjangkau dan praktis untuk penggunaan sehari-hari.,1037100000,65
1356,honda,fit,Van,at,2005,Mobil ini sporty dan bergaya dengan mesin yang bertenaga.,1037100000,49
1357,mitsubishi,minicab truck,Convertible,mt,1995,Mobil ini andal dan aman dengan fitur canggih.,1039000000,6
1358,honda,stream,Coupe,at,2010,Mobil ini sporty dan bergaya dengan mesin yang bertenaga.,1046600000,26
1359,honda,fit,Convertible,at,2010,Mobil ini hemat bahan bakar dan ramah lingkungan.,1046600000,41
1360,honda,stream,Sedan,at,2010,Mobil ini luas dan nyaman untuk perjalanan jauh.,1046600000,67
1361,toyota,wish,Van,at,2003,Mobil ini sporty dan bergaya dengan mesin yang bertenaga.,1046600000,62
1362,honda,fit,Van,at,2009,Mobil ini andal dan aman dengan fitur canggih.,1046600000,20
1363,mazda,verisa,Wagon,at,2011,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,1046600000,35
1364,suzuki,swift,Pickup,at,2011,Mobil ini luas dan nyaman untuk perjalanan jauh.,1046600000,11
1365,honda,fit,Convertible,at,2010,Mobil ini kompak dan lincah dengan manuver yang mudah.,1046600000,5
1366,nissan,wingroad,Sedan,at,2013,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,1046600000,18
1367,mazda,demio,Wagon,at,2008,Mobil ini terjangkau dan praktis untuk penggunaan sehari-hari.,1046600000,87
1368,honda,fit,Wagon,at,2010,Mobil ini sporty dan bergaya dengan mesin yang bertenaga.,1046600000,77
1369,toyota,ist,MPV,at,2005,Mobil ini hemat bahan bakar dan ramah lingkungan.,1046600000,82
1370,suzuki,swift,Convertible,at,2009,Mobil ini kompak dan lincah dengan manuver yang mudah.,1046600000,21
1371,toyota,vitz,Sedan,at,2005,Mobil ini luas dan nyaman untuk perjalanan jauh.,1046600000,18
1372,honda,fit,SUV,at,2009,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,1046600000,19
1373,volkswagen,golf,Wagon,at,2005,Mobil ini modern dan futuristik dengan teknologi terbaru.,1046600000,3
1374,toyota,vitz,Wagon,at,2005,Mobil ini andal dan aman dengan fitur canggih.,1046600000,17
1375,mazda,tribute,Sedan,at,2002,Mobil ini kompak dan lincah dengan manuver yang mudah.,1046600000,61
1376,volkswagen,polo,MPV,at,2003,Mobil ini modern dan futuristik dengan teknologi terbaru.,1046600000,75
1377,toyota,altezza,MPV,at,2000,Mobil ini luas dan nyaman untuk perjalanan jauh.,1046600000,38
1378,toyota,mark ii,Van,at,2003,Mobil ini andal dan aman dengan fitur canggih.,1046600000,17
1379,honda,fit,Pickup,at,2005,Mobil ini hemat bahan bakar dan ramah lingkungan.,1046600000,40
1380,toyota,ist,Wagon,at,2005,Mobil ini elegan dan mewah dengan desain yang menawan.,1046600000,20
1381,honda,acty truck,Coupe,mt,1997,Mobil ini tangguh dan handal untuk segala medan.,1046600000,45
1382,nissan,murano,Pickup,at,2005,Mobil ini luas dan nyaman untuk perjalanan jauh.,1046600000,31
1383,mazda,premacy,Minivan,at,2013,Mobil ini luas dan nyaman untuk perjalanan jauh.,1046600000,41
1384,honda,fit,Minivan,at,2004,Mobil ini tangguh dan handal untuk segala medan.,1046600000,60
1385,toyota,wish,Hatchback,at,2008,Mobil ini tangguh dan handal untuk segala medan.,1046600000,1
1386,honda,accord,Sedan,at,2005,Mobil ini modern dan futuristik dengan teknologi terbaru.,1046600000,10
1387,bmw,mini,Van,at,2005,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,1046600000,67
1388,nissan,bluebird sylphy,Pickup,mt,2004,Mobil ini tangguh dan handal untuk segala medan.,1046600000,56
1389,toyota,vitz,Coupe,at,2010,Mobil ini kompak dan lincah dengan manuver yang mudah.,1046600000,96
1390,toyota,vitz,Coupe,at,2007,Mobil ini sporty dan bergaya dengan mesin yang bertenaga.,1046600000,85
1391,toyota,avensis,Wagon,at,2003,Mobil ini modern dan futuristik dengan teknologi terbaru.,1046600000,36
1392,toyota,voxy,MPV,at,2005,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,1046600000,85
1393,honda,step wgn,Minivan,at,2005,Mobil ini sporty dan bergaya dengan mesin yang bertenaga.,1046600000,71
1394,toyota,probox,Van,at,2004,Mobil ini terjangkau dan praktis untuk penggunaan sehari-hari.,1046600000,23
1395,toyota,altezza,MPV,at,2001,Mobil ini sporty dan bergaya dengan mesin yang bertenaga.,1046600000,31
1396,toyota,mark x,SUV,at,2005,Mobil ini elegan dan mewah dengan desain yang menawan.,1046600000,85
1397,audi,a4,SUV,at,2005,Mobil ini luas dan nyaman untuk perjalanan jauh.,1047600000,59
1398,toyota,ractis,SUV,at,2007,Mobil ini hemat bahan bakar dan ramah lingkungan.,1047600000,19
1399,mercedes-benz,c-class,Convertible,at,2001,Mobil ini sporty dan bergaya dengan mesin yang bertenaga.,1047600000,25
1400,toyota,wish,Minivan,at,2007,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,1047600000,97
1401,toyota,mark x,Crossover,at,2006,Mobil ini andal dan aman dengan fitur canggih.,1047600000,45
1402,toyota,mark x,Crossover,at,2005,Mobil ini sporty dan bergaya dengan mesin yang bertenaga.,1047600000,4
1403,toyota,vitz,Pickup,at,2011,Mobil ini andal dan aman dengan fitur canggih.,1047600000,3
1404,toyota,alphard,Pickup,at,2005,Mobil ini tangguh dan handal untuk segala medan.,1047600000,75
1405,toyota,ist,Convertible,at,2005,Mobil ini hemat bahan bakar dan ramah lingkungan.,1047600000,14
1406,toyota,ist,Pickup,at,2005,Mobil ini kompak dan lincah dengan manuver yang mudah.,1047600000,25
1407,toyota,corolla runx,Hatchback,at,2003,Mobil ini terjangkau dan praktis untuk penggunaan sehari-hari.,1047600000,9
1408,toyota,ist,Sedan,at,2005,Mobil ini elegan dan mewah dengan desain yang menawan.,1047600000,62
1409,toyota,corolla sedan,Convertible,mt,2003,Mobil ini terjangkau dan praktis untuk penggunaan sehari-hari.,1047600000,67
1410,toyota,vitz,Van,at,2011,Mobil ini luas dan nyaman untuk perjalanan jauh.,1047600000,51
1411,nissan,x-trail,Convertible,at,2004,Mobil ini hemat bahan bakar dan ramah lingkungan.,1047600000,61
1412,mitsubishi,ek wagon,Van,at,2007,Mobil ini sporty dan bergaya dengan mesin yang bertenaga.,1047600000,67
1413,mitsubishi,minicab truck,Van,mt,1998,Mobil ini kompak dan lincah dengan manuver yang mudah.,1050400000,98
1414,daihatsu,esse,MPV,at,2010,Mobil ini tangguh dan handal untuk segala medan.,1050400000,76
1415,daihatsu,mira,Convertible,at,2005,Mobil ini sporty dan bergaya dengan mesin yang bertenaga.,1050400000,48
1416,citroen,xsara picasso,Crossover,at,2004,Mobil ini tangguh dan handal untuk segala medan.,1050400000,25
1417,toyota,vitz,Sedan,at,2005,Mobil ini terjangkau dan praktis untuk penggunaan sehari-hari.,1056200000,55
1418,toyota,ractis,Convertible,at,2007,Mobil ini luas dan nyaman untuk perjalanan jauh.,1056200000,3
1419,toyota,mark x,Sedan,at,2007,Mobil ini tangguh dan handal untuk segala medan.,1056200000,68
1420,mazda,premacy,Wagon,at,2011,Mobil ini hemat bahan bakar dan ramah lingkungan.,1056200000,11
1421,toyota,noah,SUV,at,2005,Mobil ini terjangkau dan praktis untuk penggunaan sehari-hari.,1056200000,68
1422,toyota,mark x,Convertible,at,2009,Mobil ini hemat bahan bakar dan ramah lingkungan.,1056200000,12
1423,honda,fit,Minivan,at,2003,Mobil ini kompak dan lincah dengan manuver yang mudah.,1056200000,59
1424,honda,fit,Sedan,at,2007,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,1056200000,53
1425,toyota,voxy,Crossover,at,2004,Mobil ini hemat bahan bakar dan ramah lingkungan.,1056200000,77
1426,nissan,x-trail,Hatchback,at,2004,Mobil ini andal dan aman dengan fitur canggih.,1056200000,48
1427,toyota,passo,Coupe,at,2006,Mobil ini andal dan aman dengan fitur canggih.,1056200000,55
1428,toyota,allex,MPV,at,2005,Mobil ini elegan dan mewah dengan desain yang menawan.,1056200000,29
1429,toyota,porte,Pickup,at,2004,Mobil ini luas dan nyaman untuk perjalanan jauh.,1056200000,24
1430,toyota,vitz,Pickup,at,2005,Mobil ini luas dan nyaman untuk perjalanan jauh.,1056200000,61
1431,toyota,vitz,SUV,at,2006,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,1056200000,32
1432,toyota,vitz,MPV,at,2006,Mobil ini terjangkau dan praktis untuk penggunaan sehari-hari.,1056200000,26
1433,toyota,vitz,SUV,cvt,2006,Mobil ini terjangkau dan praktis untuk penggunaan sehari-hari.,1058100000,19
1434,toyota,vitz,Hatchback,at,2009,Mobil ini tangguh dan handal untuk segala medan.,1065700000,51
1435,toyota,mark x,Crossover,at,2006,Mobil ini hemat bahan bakar dan ramah lingkungan.,1065700000,77
1436,toyota,corolla spacio,Sedan,at,1999,Mobil ini luas dan nyaman untuk perjalanan jauh.,1065700000,69
1437,nissan,tiida,Coupe,at,2009,Mobil ini terjangkau dan praktis untuk penggunaan sehari-hari.,1065700000,65
1438,toyota,mark x,Pickup,at,2004,Mobil ini modern dan futuristik dengan teknologi terbaru.,1065700000,7
1439,toyota,mark x,Sedan,at,2005,Mobil ini kompak dan lincah dengan manuver yang mudah.,1065700000,69
1440,toyota,ist,Coupe,at,2005,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,1065700000,38
1441,toyota,vitz,Pickup,at,2009,Mobil ini modern dan futuristik dengan teknologi terbaru.,1065700000,38
1442,mazda,rx-8,Coupe,mt,2004,Mobil ini hemat bahan bakar dan ramah lingkungan.,1065700000,46
1443,toyota,mark x,Pickup,at,2007,Mobil ini tangguh dan handal untuk segala medan.,1065700000,56
1444,toyota,ist,Crossover,at,2003,Mobil ini elegan dan mewah dengan desain yang menawan.,1065700000,22
1445,toyota,corona premio,SUV,at,2000,Mobil ini luas dan nyaman untuk perjalanan jauh.,1065700000,46
1446,toyota,vitz,Pickup,at,2000,Mobil ini tangguh dan handal untuk segala medan.,1065700000,44
1447,nissan,tiida latio,MPV,at,2012,Mobil ini andal dan aman dengan fitur canggih.,1065700000,3
1448,toyota,ist,Crossover,at,2003,Mobil ini tangguh dan handal untuk segala medan.,1065700000,97
1449,mazda,premacy,Sedan,at,2008,Mobil ini hemat bahan bakar dan ramah lingkungan.,1065700000,10
1450,toyota,platz,SUV,at,2001,Mobil ini hemat bahan bakar dan ramah lingkungan.,1065700000,32
1451,toyota,vitz,Sedan,at,2005,Mobil ini elegan dan mewah dengan desain yang menawan.,1065700000,5
1452,toyota,alphard,Van,at,2003,Mobil ini tangguh dan handal untuk segala medan.,1065700000,75
1453,mazda,premacy,SUV,at,2006,Mobil ini elegan dan mewah dengan desain yang menawan.,1065700000,16
1454,bmw,mini,Coupe,at,2003,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,1065700000,54
1455,honda,fit,Minivan,at,2005,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,1065700000,88
1456,toyota,ist,Sedan,at,2003,Mobil ini modern dan futuristik dengan teknologi terbaru.,1065700000,18
1457,smart,forfour,Minivan,at,2003,Mobil ini tangguh dan handal untuk segala medan.,1065700000,94
1458,toyota,bb,Sedan,at,2006,Mobil ini luas dan nyaman untuk perjalanan jauh.,1065700000,44
1459,toyota,vitz,Hatchback,at,2007,Mobil ini terjangkau dan praktis untuk penggunaan sehari-hari.,1065700000,93
1460,toyota,comfort,Coupe,at,2003,Mobil ini luas dan nyaman untuk perjalanan jauh.,1065700000,52
1461,suzuki,swift,Wagon,at,2010,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,1065700000,58
1462,honda,fit,Hatchback,at,2003,Mobil ini terjangkau dan praktis untuk penggunaan sehari-hari.,1065700000,95
1463,toyota,porte,Coupe,at,2005,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,1065700000,24
1464,nissan,serena,Coupe,at,2009,Mobil ini elegan dan mewah dengan desain yang menawan.,1065700000,92
1465,honda,fit,Pickup,at,2008,Mobil ini andal dan aman dengan fitur canggih.,1065700000,62
1466,honda,fit,Van,at,2009,Mobil ini andal dan aman dengan fitur canggih.,1065700000,41
1467,nissan,x-trail,Minivan,at,2004,Mobil ini luas dan nyaman untuk perjalanan jauh.,1065700000,72
1468,suzuki,alto,Hatchback,at,2006,Mobil ini terjangkau dan praktis untuk penggunaan sehari-hari.,1065700000,21
1469,daihatsu,miragino,Hatchback,at,2002,Mobil ini andal dan aman dengan fitur canggih.,1065700000,34
1470,volkswagen,new beetle,MPV,at,2003,Mobil ini tangguh dan handal untuk segala medan.,1065700000,65
1471,toyota,fun cargo,MPV,at,2001,Mobil ini hemat bahan bakar dan ramah lingkungan.,1065700000,13
1472,mitsuoka,viewt,Hatchback,at,1996,Mobil ini modern dan futuristik dengan teknologi terbaru.,1065700000,6
1473,toyota,mark x,Minivan,at,2005,Mobil ini andal dan aman dengan fitur canggih.,1065700000,37
1474,nissan,x-trail,Van,at,2003,Mobil ini elegan dan mewah dengan desain yang menawan.,1065700000,7
1475,honda,odyssey,Convertible,at,2003,Mobil ini tangguh dan handal untuk segala medan.,1065700000,58
1476,toyota,passo,Pickup,at,2006,Mobil ini kompak dan lincah dengan manuver yang mudah.,1065700000,70
1477,suzuki,every,Minivan,at,2010,Mobil ini kompak dan lincah dengan manuver yang mudah.,1065700000,86
1478,mitsubishi,canter guts,MPV,at,1997,Mobil ini andal dan aman dengan fitur canggih.,1065700000,10
